settlement_id,decision,confidence_score,is_fully_reconciled,stage1_transaction_ids,stage1_gross_sum_minor,stage1_payout_gross_minor,stage2_bank_entry_ids,stage2_bank_credit_sum_minor,stage2_payout_net_minor,failure_reasons,validator_checks
PO_2210,NEEDS_REVIEW,0.7886,False,TXN_1283;TXN_1282;TXN_1281;TXN_1280,254780,254780,BNK_3231,249686,249686,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2321,AUTO_APPROVED,0.8957,True,TXN_1433,111810,111810,BNK_3346,111810,111810,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2106,AUTO_APPROVED,0.8184,True,TXN_1145,141140,141140,BNK_3117;BNK_3118,138318,138318,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2116,AUTO_APPROVED,0.93,True,TXN_1158,99160,99160,BNK_3128,99160,99160,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2114,AUTO_APPROVED,0.8768,True,TXN_1156,31310,31310,BNK_3126,31310,31310,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2110,NEEDS_REVIEW,0.7891,False,TXN_1152;TXN_1151;TXN_1150;TXN_1149,437020,437020,BNK_3122,428281,428281,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2274,AUTO_APPROVED,0.9061,True,TXN_1371,132270,132270,BNK_3299,132270,132270,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2301,AUTO_APPROVED,0.8944,True,TXN_1408,9040,9040,BNK_3327,8827,8827,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2198,NEEDS_REVIEW,0.7887,False,TXN_1267;TXN_1266;TXN_1265,212990,212990,BNK_3218,208731,208731,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2300,AUTO_APPROVED,0.8989,True,TXN_1407,38840,38840,BNK_3326,38840,38840,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2146,AUTO_APPROVED,0.897,True,TXN_1204,32970,32970,BNK_3161,32970,32970,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2047,AUTO_APPROVED,0.8936,True,TXN_1062,96460,96460,BNK_3053,96460,96460,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2133,NEEDS_REVIEW,0.7909,False,TXN_1186;TXN_1185;TXN_1184;TXN_1183,408370,408370,BNK_3147,400205,400205,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2084,AUTO_APPROVED,0.8184,True,TXN_1118,102070,102070,BNK_3091;BNK_3092,100029,100029,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2358,NEEDS_REVIEW,0.7914,False,TXN_1487;TXN_1486,30550,30550,BNK_3386,29940,29940,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2180,AUTO_APPROVED,0.8929,True,TXN_1244,64250,64250,BNK_3199,62734,62734,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2350,AUTO_APPROVED,0.8768,True,TXN_1471,50810,50810,BNK_3377,50810,50810,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2091,AUTO_APPROVED,0.8968,True,TXN_1127,56460,56460,BNK_3099,56460,56460,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2229,AUTO_APPROVED,0.8768,True,TXN_1313,171820,171820,BNK_3252,171820,171820,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2251,AUTO_APPROVED,0.9061,True,TXN_1344,36250,36250,BNK_3275,36250,36250,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2334,AUTO_APPROVED,0.8184,True,TXN_1449,24450,24450,BNK_3360;BNK_3361,23961,23961,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2124,AUTO_APPROVED,0.8768,True,TXN_1171,208450,208450,BNK_3137,208450,208450,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2016,AUTO_APPROVED,0.8184,True,TXN_1026,5180,5180,BNK_3019;BNK_3020,5077,5077,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2064,NEEDS_REVIEW,0.7908,False,TXN_1091;TXN_1090;TXN_1089;TXN_1088,264560,264560,BNK_3070,259270,259270,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2204,NEEDS_REVIEW,0.6843,False,TXN_1273,231020,231020,BNK_3225,226400,226400,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2259,AUTO_APPROVED,0.895,True,TXN_1353,196080,196080,BNK_3285,196080,196080,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2238,NEEDS_REVIEW,0.7877,False,TXN_1327;TXN_1326;TXN_1325,298910,298910,BNK_3261,292934,292934,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2189,AUTO_APPROVED,0.8924,True,TXN_1253,159810,159810,BNK_3209,124653,124653,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2141,NEEDS_REVIEW,0.6843,False,TXN_1199,110540,110540,BNK_3155,108330,108330,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2102,AUTO_APPROVED,0.8184,True,TXN_1141,123540,123540,BNK_3111;BNK_3112,121070,121070,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2185,AUTO_APPROVED,0.8954,True,TXN_1249,186710,186710,BNK_3205,186710,186710,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2337,AUTO_APPROVED,0.8944,True,TXN_1454,212220,212220,BNK_3364,212220,212220,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2234,NEEDS_REVIEW,0.6843,False,TXN_1321,208070,208070,BNK_3257,203909,203909,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2017,AUTO_APPROVED,0.8184,True,TXN_1027,105760,105760,BNK_3021;BNK_3022,103645,103645,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2128,UNRESOLVED,0.0,False,TXN_1178,180820,180820,,0,180820,STAGE2_NO_VALID_BANK_ENTRIES_MATCHED,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": false, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2030,AUTO_APPROVED,0.8966,True,TXN_1043,24970,24970,BNK_3036,24970,24970,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2103,AUTO_APPROVED,0.8184,True,TXN_1142,184960,184960,BNK_3113;BNK_3114,181261,181261,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2099,NEEDS_REVIEW,0.7887,False,TXN_1138;TXN_1137,117600,117600,BNK_3108,115248,115248,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2348,AUTO_APPROVED,0.8957,True,TXN_1466,51810,51810,BNK_3375,50588,50588,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2015,AUTO_APPROVED,0.8768,True,TXN_1025,171350,171350,BNK_3018,171350,171350,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2292,AUTO_APPROVED,0.8965,True,TXN_1398,15780,15780,BNK_3318,15780,15780,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2269,AUTO_APPROVED,0.8958,True,TXN_1367,225370,225370,BNK_3295,225370,225370,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2070,AUTO_APPROVED,0.8959,True,TXN_1100,224360,224360,BNK_3076,224360,224360,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2346,AUTO_APPROVED,0.8928,True,TXN_1464,44510,44510,BNK_3373,44510,44510,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2260,AUTO_APPROVED,0.9061,True,TXN_1354,154680,154680,BNK_3286,154680,154680,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2330,AUTO_APPROVED,0.8918,True,TXN_1442,154850,154850,BNK_3356,151196,151196,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2034,NEEDS_REVIEW,0.6843,False,TXN_1047,103300,103300,BNK_3041,101234,101234,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2082,AUTO_APPROVED,0.8955,True,TXN_1116,241350,241350,BNK_3089,235655,235655,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2264,AUTO_APPROVED,0.8939,True,TXN_1359,181040,181040,BNK_3290,181040,181040,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2029,NEEDS_REVIEW,0.7885,False,TXN_1042;TXN_1041;TXN_1040,306420,306420,BNK_3035,300293,300293,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2192,AUTO_APPROVED,0.8953,True,TXN_1256,209080,209080,BNK_3212,209080,209080,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2265,AUTO_APPROVED,0.8931,True,TXN_1360,240630,240630,BNK_3291,240630,240630,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2353,AUTO_APPROVED,0.894,True,TXN_1474,214080,214080,BNK_3380,214080,214080,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2209,AUTO_APPROVED,0.8952,True,TXN_1279,246060,246060,BNK_3230,240253,240253,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2109,AUTO_APPROVED,0.891,True,TXN_1148,197320,197320,BNK_3121,192664,192664,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2323,AUTO_APPROVED,0.8944,True,TXN_1435,236330,236330,BNK_3348,236330,236330,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2097,AUTO_APPROVED,0.8184,True,TXN_1135,34920,34920,BNK_3105;BNK_3106,34222,34222,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2046,AUTO_APPROVED,0.93,True,TXN_1061,79570,79570,BNK_3052,79570,79570,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2310,AUTO_APPROVED,0.8958,True,TXN_1419,143650,143650,BNK_3335,143650,143650,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2214,AUTO_APPROVED,0.8923,True,TXN_1287,135460,135460,BNK_3235,132264,132264,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2335,NEEDS_REVIEW,0.7898,False,TXN_1452;TXN_1451;TXN_1450,354690,354690,BNK_3362,347598,347598,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2165,AUTO_APPROVED,0.8768,True,TXN_1226,189720,189720,BNK_3183,189720,189720,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2227,AUTO_APPROVED,0.93,True,TXN_1308,191860,191860,BNK_3250,191860,191860,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2154,AUTO_APPROVED,0.8941,True,TXN_1212,241450,241450,BNK_3171,241450,241450,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2069,AUTO_APPROVED,0.8984,True,TXN_1099,18190,18190,BNK_3075,18190,18190,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2117,UNRESOLVED,0.9076,False,TXN_1159,150380,150380,BNK_3129,150380,150380,"Payout equation failed: gross=150,380 paise; fees=500 paise; refunds=0 paise; chargebacks=0 paise; expected net=149,880 paise; reported net=150,380 paise","{""PAYOUT_INTERNAL_EQUATION"": false, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2051,AUTO_APPROVED,0.8942,True,TXN_1069,138820,138820,BNK_3057,135544,135544,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2252,AUTO_APPROVED,0.8955,True,TXN_1345,130680,130680,BNK_3276,130680,130680,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2144,AUTO_APPROVED,0.8939,True,TXN_1202,145920,145920,BNK_3159,142477,142477,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2160,NEEDS_REVIEW,0.7901,False,TXN_1220;TXN_1219;TXN_1218,338510,338510,BNK_3178,331742,331742,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2156,AUTO_APPROVED,0.8948,True,TXN_1214,75630,75630,BNK_3174,75630,75630,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2173,AUTO_APPROVED,0.8955,True,TXN_1237,217100,217100,BNK_3191,211977,211977,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2011,AUTO_APPROVED,0.8944,True,TXN_1016,50750,50750,BNK_3014,50750,50750,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2191,AUTO_APPROVED,0.8973,True,TXN_1255,143690,143690,BNK_3211,143690,143690,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2138,AUTO_APPROVED,0.8984,True,TXN_1193,91950,91950,BNK_3152,91950,91950,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2244,AUTO_APPROVED,0.8937,True,TXN_1332,247770,247770,BNK_3267,247770,247770,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2026,NEEDS_REVIEW,0.6843,False,TXN_1037,50930,50930,BNK_3031,49912,49912,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2122,NEEDS_REVIEW,0.7891,False,TXN_1167;TXN_1166;TXN_1165;TXN_1164,276750,276750,BNK_3135,271217,271217,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2170,NEEDS_REVIEW,0.7881,False,TXN_1234;TXN_1233;TXN_1232;TXN_1231,234230,234230,BNK_3188,229548,229548,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2203,AUTO_APPROVED,0.8184,True,TXN_1272,112450,112450,BNK_3223;BNK_3224,110201,110201,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2349,NEEDS_REVIEW,0.7872,False,TXN_1470;TXN_1469;TXN_1468;TXN_1467,224410,224410,BNK_3376,219923,219923,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2206,AUTO_APPROVED,0.8924,True,TXN_1276,148580,148580,BNK_3227,115893,115893,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2351,AUTO_APPROVED,0.8938,True,TXN_1472,204090,204090,BNK_3378,204090,204090,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2317,AUTO_APPROVED,0.8949,True,TXN_1429,217320,217320,BNK_3342,212192,212192,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2074,AUTO_APPROVED,0.8942,True,TXN_1105,142640,142640,BNK_3080,139274,139274,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2207,AUTO_APPROVED,0.8965,True,TXN_1277,190870,190870,BNK_3228,190870,190870,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
PO_2142,AUTO_APPROVED,0.8184,True,TXN_1200,184680,184680,BNK_3156;BNK_3157,180987,180987,,"{""PAYOUT_INTERNAL_EQUATION"": true, ""STAGE1_BALANCE"": true, ""STAGE2_BALANCE"": true, ""CURRENCY_CONSISTENCY"": true, ""DATE_ORDER_VALIDITY"": true}"
